date,hour,forecast_need,real_need,someval,date,temp
20200103,15,21381,22159,288,2020-01-03T16:00:00.000Z,3.54
20200103,16,21483,22156,250,2020-01-03T17:00:00.000Z,3.65
20200103,17,22500,23120,538,2020-01-03T18:00:00.000Z,3.77
20200103,18,22508,23068,800,2020-01-03T19:00:00.000Z,3.98
20200103,19,22167,22698,425,2020-01-03T20:00:00.000Z,4.08
20200103,20,21935,22342,988,2020-01-03T21:00:00.000Z,4.34
20200103,21,21219,21749,425,2020-01-03T22:00:00.000Z,4.31
20200103,22,19924,20522,425,2020-01-03T23:00:00.000Z,4.78
20200103,23,18508,19291,313,2020-01-04T00:00:00.000Z,5.05
20200103,24,17063,18084,963,2020-01-04T01:00:00.000Z,5.09
20200104,1,16896,17017,875,2020-01-04T02:00:00.000Z,5.27
20200104,2,16356,16306,150,2020-01-04T03:00:00.000Z,5.36
20200104,3,16013,15911,263,2020-01-04T04:00:00.000Z,5.32
20200104,4,15930,15838,213,2020-01-04T05:00:00.000Z,4.84
20200104,5,16008,15795,88,2020-01-04T06:00:00.000Z,3.89
20200104,6,16208,16064,750,2020-01-04T07:00:00.000Z,3.43
20200104,7,17163,17041,288,2020-01-04T08:00:00.000Z,3.47
20200104,8,18026,17798,863,2020-01-04T09:00:00.000Z,3.62
20200104,9,18579,18583,50,2020-01-04T10:00:00.000Z,3.77
20200104,10,19844,19737,438,2020-01-04T11:00:00.000Z,4.32
20200104,11,19971,20284,875,2020-01-04T12:00:00.000Z,4.39
20200104,12,20294,20620,263,2020-01-04T13:00:00.000Z,4.5
20200104,13,20329,20624,613,2020-01-04T14:00:00.000Z,4.26
20200104,14,20305,20801,675,2020-01-04T15:00:00.000Z,3.82
20200104,15,19970,20552,963,2020-01-04T16:00:00.000Z,3.11
20200104,16,20066,20398,238,2020-01-04T17:00:00.000Z,2.99
20200104,17,20979,21216,375,2020-01-04T18:00:00.000Z,2.34
20200104,18,20913,21128,413,2020-01-04T19:00:00.000Z,2.33
20200104,19,20682,20978,513,2020-01-04T20:00:00.000Z,2.29
20200104,20,20467,20643,950,2020-01-04T21:00:00.000Z,1.83
20200104,21,19725,20140,563,2020-01-04T22:00:00.000Z,1.93
20200104,22,18465,19131,238,2020-01-04T23:00:00.000Z,2.21
20200104,23,17310,18187,400,2020-01-05T00:00:00.000Z,2.04
20200104,24,16248,17053,988,2020-01-05T01:00:00.000Z,1.5
20200105,1,15100,15980,688,2020-01-05T02:00:00.000Z,1
20200105,2,14400,15238,300,2020-01-05T03:00:00.000Z,0.96
20200105,3,14000,14823,938,2020-01-05T04:00:00.000Z,0.66
20200105,4,13800,14661,538,2020-01-05T05:00:00.000Z,0.32
20200105,5,13900,14670,700,2020-01-05T06:00:00.000Z,-0.03
20200105,6,14200,14759,488,2020-01-05T07:00:00.000Z,-0.21
20200105,7,14900,15232,713,2020-01-05T08:00:00.000Z,-0.38
20200105,8,15050,15450,475,2020-01-05T09:00:00.000Z,0.12
20200105,9,16000,15761,325,2020-01-05T10:00:00.000Z,0.75
20200105,10,17000,16575,425,2020-01-05T11:00:00.000Z,1.96
20200105,11,17500,17111,125,2020-01-05T12:00:00.000Z,2.32
20200105,12,17800,17337,88,2020-01-05T13:00:00.000Z,2.57
20200105,13,18000,17434,913,2020-01-05T14:00:00.000Z,2.39
20200105,14,18200,17821,238,2020-01-05T15:00:00.000Z,1.91
20200105,15,17900,17747,275,2020-01-05T16:00:00.000Z,0.24
20200105,16,18100,17704,588,2020-01-05T17:00:00.000Z,-1
20200105,17,19200,18798,13,2020-01-05T18:00:00.000Z,-1.77
20200105,18,19300,19118,525,2020-01-05T19:00:00.000Z,-2.35
20200105,19,19500,19108,400,2020-01-05T20:00:00.000Z,-2.62
20200105,20,19600,19102,238,2020-01-05T21:00:00.000Z,-2.99
20200105,21,19000,18745,75,2020-01-05T22:00:00.000Z,-2.99
20200105,22,18100,18154,450,2020-01-05T23:00:00.000Z,-2.97
20200105,23,17400,17427,738,2020-01-06T00:00:00.000Z,-3.06
20200105,24,16200,16535,363,2020-01-06T01:00:00.000Z,-3.27
20200106,1,15200,15584,613,2020-01-06T02:00:00.000Z,-2.72
20200106,2,14550,15000,200,2020-01-06T03:00:00.000Z,-2.08
20200106,3,14050,14649,463,2020-01-06T04:00:00.000Z,-1.6
20200106,4,13900,14535,988,2020-01-06T05:00:00.000Z,-1.2
20200106,5,13850,14541,238,2020-01-06T06:00:00.000Z,-0.97
20200106,6,14100,14774,13,2020-01-06T07:00:00.000Z,-0.56
20200106,7,14700,15199,313,2020-01-06T08:00:00.000Z,-0.38
20200106,8,14700,15386,300,2020-01-06T09:00:00.000Z,-0.04
20200106,9,15800,15697,725,2020-01-06T10:00:00.000Z,0.32
20200106,10,16800,16667,613,2020-01-06T11:00:00.000Z,0.33
20200106,11,17200,17293,788,2020-01-06T12:00:00.000Z,0.86
20200106,12,17400,17679,100,2020-01-06T13:00:00.000Z,0.97
20200106,13,17650,17863,125,2020-01-06T14:00:00.000Z,1.36
20200106,14,18000,18224,713,2020-01-06T15:00:00.000Z,1.37
20200106,15,17650,18139,613,2020-01-06T16:00:00.000Z,1.55
20200106,16,18100,18111,225,2020-01-06T17:00:00.000Z,1.45
20200106,17,19300,19015,13,2020-01-06T18:00:00.000Z,1.38
20200106,18,19400,19265,663,2020-01-06T19:00:00.000Z,1.31
20200106,19,19450,19332,988,2020-01-06T20:00:00.000Z,1.36
20200106,20,19550,19368,363,2020-01-06T21:00:00.000Z,1.26
20200106,21,19100,19127,113,2020-01-06T22:00:00.000Z,1.19
20200106,22,18300,18303,825,2020-01-06T23:00:00.000Z,1.4
20200106,23,17500,17603,263,2020-01-07T00:00:00.000Z,1.29
20200106,24,16400,16404,800,2020-01-07T01:00:00.000Z,1.16
20200107,1,15400,15563,600,2020-01-07T02:00:00.000Z,0.85
20200107,2,14850,15060,438,2020-01-07T03:00:00.000Z,0.76
20200107,3,14650,14880,13,2020-01-07T04:00:00.000Z,0.24
20200107,4,14950,14990,313,2020-01-07T05:00:00.000Z,-0.03
20200107,5,15550,15392,900,2020-01-07T06:00:00.000Z,-0.34
20200107,6,17150,16502,913,2020-01-07T07:00:00.000Z,-0.53
20200107,7,21200,20054,175,2020-01-07T08:00:00.000Z,-0.9
20200107,8,22300,22419,938,2020-01-07T09:00:00.000Z,-0.76
20200107,9,23200,23216,325,2020-01-07T10:00:00.000Z,-0.12
20200107,10,23350,23659,238,2020-01-07T11:00:00.000Z,0.65
20200107,11,23300,23499,625,2020-01-07T12:00:00.000Z,1.26
20200107,12,23400,23747,663,2020-01-07T13:00:00.000Z,1.75
20200107,13,23550,23699,375,2020-01-07T14:00:00.000Z,1.75
20200107,14,23700,24017,213,2020-01-07T15:00:00.000Z,1.48
20200107,15,23300,23698,600,2020-01-07T16:00:00.000Z,0.19
20200107,16,23600,23784,725,2020-01-07T17:00:00.000Z,-0.11
20200107,17,24850,24723,763,2020-01-07T18:00:00.000Z,-0.02
20200107,18,24700,24718,800,2020-01-07T19:00:00.000Z,0.5
20200107,19,24250,24335,638,2020-01-07T20:00:00.000Z,0.79
20200107,20,24150,24232,363,2020-01-07T21:00:00.000Z,0.85
20200107,21,23250,23678,738,2020-01-07T22:00:00.000Z,1.22
20200107,22,21750,22106,988,2020-01-07T23:00:00.000Z,1.35
20200107,23,20100,20399,475,2020-01-08T00:00:00.000Z,1.55
20200107,24,18650,19117,788,2020-01-08T01:00:00.000Z,1.92
20200108,1,17750,18012,75,2020-01-08T02:00:00.000Z,2.09
20200108,2,17250,17433,225,2020-01-08T03:00:00.000Z,2.3
20200108,3,17100,17064,300,2020-01-08T04:00:00.000Z,2.45
20200108,4,17200,17119,963,2020-01-08T05:00:00.000Z,2.47
20200108,5,17800,17365,538,2020-01-08T06:00:00.000Z,2.4
20200108,6,19200,18331,200,2020-01-08T07:00:00.000Z,2.28
20200108,7,22800,21381,563,2020-01-08T08:00:00.000Z,2.26
20200108,8,23650,23362,388,2020-01-08T09:00:00.000Z,2.63
20200108,9,24250,24092,888,2020-01-08T10:00:00.000Z,3.42
20200108,10,24150,24199,75,2020-01-08T11:00:00.000Z,4.28
20200108,11,24250,23906,600,2020-01-08T12:00:00.000Z,4.71
20200108,12,24300,24100,713,2020-01-08T13:00:00.000Z,4.89
20200108,13,24400,24131,250,2020-01-08T14:00:00.000Z,5.05
20200108,14,24500,24346,13,2020-01-08T15:00:00.000Z,5.27
20200108,15,24200,24066,750,2020-01-08T16:00:00.000Z,4.73
20200108,16,24350,24023,813,2020-01-08T17:00:00.000Z,4.52
20200108,17,25300,24787,900,2020-01-08T18:00:00.000Z,4.45
20200108,18,25100,24756,0,2020-01-08T19:00:00.000Z,4.47
20200108,19,24900,24397,25,2020-01-08T20:00:00.000Z,4.46
20200108,20,24700,24202,475,2020-01-08T21:00:00.000Z,4.53
20200108,21,23950,23623,975,2020-01-08T22:00:00.000Z,4.66
20200108,22,22450,21999,375,2020-01-08T23:00:00.000Z,5.15
20200108,23,20750,20368,63,2020-01-09T00:00:00.000Z,5.22
20200108,24,19450,19080,788,2020-01-09T01:00:00.000Z,5.27
20200109,1,18000,18021,888,2020-01-09T02:00:00.000Z,5.31
20200109,2,17350,17502,213,2020-01-09T03:00:00.000Z,5.41
20200109,3,17100,17070,738,2020-01-09T04:00:00.000Z,5.44
20200109,4,17100,17177,475,2020-01-09T05:00:00.000Z,5.5
20200109,5,17700,17411,513,2020-01-09T06:00:00.000Z,5.58
20200109,6,19100,18075,750,2020-01-09T07:00:00.000Z,5.56
20200109,7,22600,21030,188,2020-01-09T08:00:00.000Z,5.62
20200109,8,23800,23245,525,2020-01-09T09:00:00.000Z,5.69
20200109,9,24600,23979,888,2020-01-09T10:00:00.000Z,6.07
20200109,10,24700,24351,788,2020-01-09T11:00:00.000Z,6.31
20200109,11,24700,24188,675,2020-01-09T12:00:00.000Z,6.48
20200109,12,24800,24399,400,2020-01-09T13:00:00.000Z,6.62
20200109,13,25000,24389,138,2020-01-09T14:00:00.000Z,6.78
20200109,14,25300,24439,450,2020-01-09T15:00:00.000Z,6.87
20200109,15,24700,24066,900,2020-01-09T16:00:00.000Z,6.63
20200109,16,24700,23928,700,2020-01-09T17:00:00.000Z,6.29
20200109,17,25400,24620,313,2020-01-09T18:00:00.000Z,6.16
20200109,18,25150,24552,488,2020-01-09T19:00:00.000Z,5.86
20200109,19,24850,24282,175,2020-01-09T20:00:00.000Z,5.8
20200109,20,24750,24200,763,2020-01-09T21:00:00.000Z,6.01
20200109,21,24000,23597,475,2020-01-09T22:00:00.000Z,6.27
20200109,22,22500,22009,963,2020-01-09T23:00:00.000Z,6.64
20200109,23,21000,20444,150,2020-01-10T00:00:00.000Z,6.84
20200109,24,19500,19028,963,2020-01-10T01:00:00.000Z,6.96
20200110,1,17900,17964,825,2020-01-10T02:00:00.000Z,6.9
20200110,2,17250,17350,375,2020-01-10T03:00:00.000Z,6.74
20200110,3,16900,17144,425,2020-01-10T04:00:00.000Z,6.67
20200110,4,17000,17094,538,2020-01-10T05:00:00.000Z,6.58
20200110,5,17300,17360,350,2020-01-10T06:00:00.000Z,6.47
20200110,6,19100,18154,863,2020-01-10T07:00:00.000Z,6.28
20200110,7,22900,20983,150,2020-01-10T08:00:00.000Z,6.16
20200110,8,23700,22944,988,2020-01-10T09:00:00.000Z,6.14
20200110,9,24500,23680,488,2020-01-10T10:00:00.000Z,6.35
20200110,10,24550,23974,188,2020-01-10T11:00:00.000Z,6.8
20200110,11,24550,23785,200,2020-01-10T12:00:00.000Z,6.98
20200110,12,24650,24026,250,2020-01-10T13:00:00.000Z,7.69
20200110,13,24800,24044,813,2020-01-10T14:00:00.000Z,8.31
20200110,14,25000,23939,188,2020-01-10T15:00:00.000Z,8.66
20200110,15,24500,23540,438,2020-01-10T16:00:00.000Z,8.88
20200110,16,24800,23434,25,2020-01-10T17:00:00.000Z,8.75
20200110,17,25450,24196,538,2020-01-10T18:00:00.000Z,8.76
20200110,18,25250,24368,988,2020-01-10T19:00:00.000Z,8.83
20200110,19,24850,23951,388,2020-01-10T20:00:00.000Z,8.83
20200110,20,24750,23767,750,2020-01-10T21:00:00.000Z,8.62
20200110,21,24000,23164,763,2020-01-10T22:00:00.000Z,7.94
20200110,22,22500,21732,613,2020-01-10T23:00:00.000Z,7.14
20200110,23,20900,20138,625,2020-01-11T00:00:00.000Z,6.71
20200110,24,19300,19002,350,2020-01-11T01:00:00.000Z,6.75
20200111,1,17850,17888,463,2020-01-11T02:00:00.000Z,7.06
20200111,2,17200,17295,675,2020-01-11T03:00:00.000Z,7.01
20200111,3,16800,16820,313,2020-01-11T04:00:00.000Z,6.89
20200111,4,16800,16756,550,2020-01-11T05:00:00.000Z,6.56
20200111,5,16900,16742,750,2020-01-11T06:00:00.000Z,6.33
20200111,6,17200,16901,563,2020-01-11T07:00:00.000Z,6
20200111,7,19100,17834,750,2020-01-11T08:00:00.000Z,5.71
20200111,8,20000,18719,813,2020-01-11T09:00:00.000Z,5.5
20200111,9,21200,19787,275,2020-01-11T10:00:00.000Z,5.37
20200111,10,21900,20827,38,2020-01-11T11:00:00.000Z,5.24
20200111,11,22200,21288,975,2020-01-11T12:00:00.000Z,5.16
20200111,12,22200,21590,75,2020-01-11T13:00:00.000Z,5.04
20200111,13,22200,21542,813,2020-01-11T14:00:00.000Z,4.8
20200111,14,21900,21510,663,2020-01-11T15:00:00.000Z,4.69
20200111,15,21300,20893,225,2020-01-11T16:00:00.000Z,4.38
20200111,16,21500,20850,50,2020-01-11T17:00:00.000Z,4.26
20200111,17,22400,21603,875,2020-01-11T18:00:00.000Z,3.75
20200111,18,22300,21569,213,2020-01-11T19:00:00.000Z,3.74
20200111,19,22000,21343,763,2020-01-11T20:00:00.000Z,3.61
20200111,20,21800,20998,0,2020-01-11T21:00:00.000Z,3.71
20200111,21,21200,20427,325,2020-01-11T22:00:00.000Z,3.96
20200111,22,20000,19351,800,2020-01-11T23:00:00.000Z,4.29
20200111,23,18900,18340,188,2020-01-12T00:00:00.000Z,4.04
20200111,24,17900,17272,438,2020-01-12T01:00:00.000Z,3.66
20200112,1,16500,16165,775,2020-01-12T02:00:00.000Z,3.29
20200112,2,15850,15528,288,2020-01-12T03:00:00.000Z,3.05
20200112,3,15350,15031,200,2020-01-12T04:00:00.000Z,2.73
20200112,4,15250,14990,200,2020-01-12T05:00:00.000Z,2.49
20200112,5,15400,15005,763,2020-01-12T06:00:00.000Z,2.19
20200112,6,15550,15151,138,2020-01-12T07:00:00.000Z,1.98
20200112,7,16100,15654,13,2020-01-12T08:00:00.000Z,1.67
20200112,8,16400,15901,25,2020-01-12T09:00:00.000Z,1.64
20200112,9,17450,16406,438,2020-01-12T10:00:00.000Z,2.38
20200112,10,18450,17179,500,2020-01-12T11:00:00.000Z,3.51
20200112,11,18750,17567,275,2020-01-12T12:00:00.000Z,4.19
20200112,12,18850,17597,663,2020-01-12T13:00:00.000Z,4.8
20200112,13,19050,17731,138,2020-01-12T14:00:00.000Z,4.91
20200112,14,19150,17956,250,2020-01-12T15:00:00.000Z,4.63
20200112,15,18850,17765,875,2020-01-12T16:00:00.000Z,3.65
20200112,16,18950,17845,625,2020-01-12T17:00:00.000Z,3.2
20200112,17,20200,19040,300,2020-01-12T18:00:00.000Z,3.03
20200112,18,20250,19460,425,2020-01-12T19:00:00.000Z,2.95
20200112,19,20300,19572,550,2020-01-12T20:00:00.000Z,2.95
20200112,20,20350,19684,88,2020-01-12T21:00:00.000Z,2.57
20200112,21,19750,19343,900,2020-01-12T22:00:00.000Z,2.37
20200112,22,19050,18497,225,2020-01-12T23:00:00.000Z,2.98
20200112,23,18250,17820,438,2020-01-13T00:00:00.000Z,3.37
20200112,24,17150,16861,750,2020-01-13T01:00:00.000Z,3.9
20200113,1,16200,15926,163,2020-01-13T02:00:00.000Z,3.93
20200113,2,15800,15539,888,2020-01-13T03:00:00.000Z,4.08
20200113,3,15600,15356,0,2020-01-13T04:00:00.000Z,4.36
20200113,4,15800,15448,163,2020-01-13T05:00:00.000Z,4.51
20200113,5,16300,15822,375,2020-01-13T06:00:00.000Z,4.67
20200113,6,18200,16978,475,2020-01-13T07:00:00.000Z,4.87
20200113,7,21800,20307,0,2020-01-13T08:00:00.000Z,4.93
20200113,8,23100,22576,75,2020-01-13T09:00:00.000Z,5.16
20200113,9,24000,23431,463,2020-01-13T10:00:00.000Z,5.43
20200113,10,24200,23854,375,2020-01-13T11:00:00.000Z,5.63
20200113,11,24400,23765,438,2020-01-13T12:00:00.000Z,5.9
20200113,12,24500,24056,313,2020-01-13T13:00:00.000Z,5.91
20200113,13,24500,23975,700,2020-01-13T14:00:00.000Z,5.87
20200113,14,24700,24165,388,2020-01-13T15:00:00.000Z,5.89
20200113,15,24200,23864,475,2020-01-13T16:00:00.000Z,5.83
20200113,16,24200,23641,538,2020-01-13T17:00:00.000Z,5.55
20200113,17,25300,24430,38,2020-01-13T18:00:00.000Z,5.28
20200113,18,25300,24604,625,2020-01-13T19:00:00.000Z,4.71
20200113,19,24800,24275,250,2020-01-13T20:00:00.000Z,4.12
20200113,20,24700,24197,888,2020-01-13T21:00:00.000Z,4.15
20200113,21,24000,23571,588,2020-01-13T22:00:00.000Z,4.18
20200113,22,22400,21992,600,2020-01-13T23:00:00.000Z,3.63
20200113,23,20900,20468,113,2020-01-14T00:00:00.000Z,3.37
20200113,24,19500,18982,438,2020-01-14T01:00:00.000Z,2.91
20200114,1,18100,17854,288,2020-01-14T02:00:00.000Z,2.52
20200114,2,17600,17341,513,2020-01-14T03:00:00.000Z,1.81
20200114,3,17200,17066,750,2020-01-14T04:00:00.000Z,1.65
20200114,4,17300,17116,13,2020-01-14T05:00:00.000Z,1.02
20200114,5,17700,17513,675,2020-01-14T06:00:00.000Z,0.57
20200114,6,19200,18343,638,2020-01-14T07:00:00.000Z,0.12
20200114,7,22900,21181,888,2020-01-14T08:00:00.000Z,0.1
20200114,8,23700,23214,450,2020-01-14T09:00:00.000Z,0.66
20200114,9,24400,23941,125,2020-01-14T10:00:00.000Z,1.95
20200114,10,24400,24024,288,2020-01-14T11:00:00.000Z,3.6
20200114,11,24300,23751,800,2020-01-14T12:00:00.000Z,4.29
20200114,12,24400,23830,463,2020-01-14T13:00:00.000Z,4.91
20200114,13,24400,23841,588,2020-01-14T14:00:00.000Z,4.89
20200114,14,24600,23842,988,2020-01-14T15:00:00.000Z,4.51
20200114,15,24300,23706,900,2020-01-14T16:00:00.000Z,3.49
20200114,16,24500,23583,200,2020-01-14T17:00:00.000Z,2.69
20200114,17,25100,24555,113,2020-01-14T18:00:00.000Z,2.35
20200114,18,25000,24800,125,2020-01-14T19:00:00.000Z,1.93
20200114,19,24700,24527,150,2020-01-14T20:00:00.000Z,1.64
20200114,20,24500,24402,900,2020-01-14T21:00:00.000Z,1.46
20200114,21,23900,23900,800,2020-01-14T22:00:00.000Z,1.52
20200114,22,22200,22313,175,2020-01-14T23:00:00.000Z,2.2
20200114,23,20600,20767,575,2020-01-15T00:00:00.000Z,2.07
20200114,24,19200,19465,963,2020-01-15T01:00:00.000Z,2.27
20200115,1,17700,18468,163,2020-01-15T02:00:00.000Z,1.98
20200115,2,17100,17712,350,2020-01-15T03:00:00.000Z,1.87
20200115,3,16900,17361,650,2020-01-15T04:00:00.000Z,1.92
20200115,4,17000,17374,763,2020-01-15T05:00:00.000Z,2.15
20200115,5,17600,17737,75,2020-01-15T06:00:00.000Z,2.07
20200115,6,19100,18468,250,2020-01-15T07:00:00.000Z,2.15
20200115,7,23000,21291,688,2020-01-15T08:00:00.000Z,2.2
20200115,8,23800,23171,600,2020-01-15T09:00:00.000Z,3.09
20200115,9,24400,23642,200,2020-01-15T10:00:00.000Z,4.36
20200115,10,24400,23826,450,2020-01-15T11:00:00.000Z,6.29
20200115,11,24400,23345,550,2020-01-15T12:00:00.000Z,7.55
20200115,12,24500,23413,550,2020-01-15T13:00:00.000Z,8.51
20200115,13,24500,23468,525,2020-01-15T14:00:00.000Z,8.71
20200115,14,24600,23486,838,2020-01-15T15:00:00.000Z,8.33
20200115,15,24100,23284,338,2020-01-15T16:00:00.000Z,7.19
20200115,16,24100,23359,125,2020-01-15T17:00:00.000Z,6.2
20200115,17,25000,24390,563,2020-01-15T18:00:00.000Z,5.44
20200115,18,24900,24786,350,2020-01-15T19:00:00.000Z,4.75
20200115,19,24600,24392,213,2020-01-15T20:00:00.000Z,4.28
20200115,20,24400,24195,775,2020-01-15T21:00:00.000Z,3.89
20200115,21,23700,23494,475,2020-01-15T22:00:00.000Z,3.4
20200115,22,22200,22056,25,2020-01-15T23:00:00.000Z,3.25
20200115,23,20700,20460,313,2020-01-16T00:00:00.000Z,3.06
20200115,24,19300,19144,700,2020-01-16T01:00:00.000Z,2.69
20200116,1,18400,18116,0,2020-01-16T02:00:00.000Z,2.09
20200116,2,17800,17626,275,2020-01-16T03:00:00.000Z,1.85
20200116,3,17500,17202,25,2020-01-16T04:00:00.000Z,1.49
20200116,4,17500,17232,750,2020-01-16T05:00:00.000Z,1.67
20200116,5,18000,17461,975,2020-01-16T06:00:00.000Z,1.46
20200116,6,19300,18314,900,2020-01-16T07:00:00.000Z,1.82
20200116,7,22700,21103,613,2020-01-16T08:00:00.000Z,2.31
20200116,8,23700,23051,200,2020-01-16T09:00:00.000Z,2.97
20200116,9,24400,23732,813,2020-01-16T10:00:00.000Z,4.33
20200116,10,24400,23793,750,2020-01-16T11:00:00.000Z,6.31
20200116,11,24400,23545,338,2020-01-16T12:00:00.000Z,7.49
20200116,12,24300,23618,825,2020-01-16T13:00:00.000Z,8.21
20200116,13,24400,23503,63,2020-01-16T14:00:00.000Z,8.5
20200116,14,24500,23563,88,2020-01-16T15:00:00.000Z,7.91
20200116,15,24200,23323,350,2020-01-16T16:00:00.000Z,5.74
20200116,16,23900,23304,425,2020-01-16T17:00:00.000Z,3.52
20200116,17,25200,24330,563,2020-01-16T18:00:00.000Z,2.01
20200116,18,25100,24764,463,2020-01-16T19:00:00.000Z,1.04
20200116,19,24800,24406,938,2020-01-16T20:00:00.000Z,0.41
20200116,20,24700,24242,325,2020-01-16T21:00:00.000Z,-0.11
20200116,21,24100,23537,588,2020-01-16T22:00:00.000Z,-0.61
20200116,22,22600,22084,613,2020-01-16T23:00:00.000Z,-1.27
20200116,23,21200,20555,988,2020-01-17T00:00:00.000Z,-1.82
20200116,24,19700,19223,0,2020-01-17T01:00:00.000Z,-1.89
20200117,1,18300,18139,638,2020-01-17T02:00:00.000Z,-2.08
20200117,2,17700,17665,150,2020-01-17T03:00:00.000Z,-2.4
20200117,3,17400,17284,275,2020-01-17T04:00:00.000Z,-2.55
20200117,4,17400,17307,88,2020-01-17T05:00:00.000Z,-2.58
20200117,5,18000,17672,813,2020-01-17T06:00:00.000Z,-2.4
20200117,6,19300,18593,238,2020-01-17T07:00:00.000Z,-2.42
20200117,7,22700,21345,75,2020-01-17T08:00:00.000Z,-1.9
20200117,8,23600,23396,288,2020-01-17T09:00:00.000Z,-0.75
20200117,9,24200,24085,463,2020-01-17T10:00:00.000Z,0.96
20200117,10,24300,24242,700,2020-01-17T11:00:00.000Z,1.12
20200117,11,23900,24011,963,2020-01-17T12:00:00.000Z,1.78
20200117,12,24000,24173,700,2020-01-17T13:00:00.000Z,2.28
20200117,13,24000,24021,800,2020-01-17T14:00:00.000Z,2.56
20200117,14,24200,24082,950,2020-01-17T15:00:00.000Z,2.35
20200117,15,23700,23723,700,2020-01-17T16:00:00.000Z,2.03
20200117,16,23900,23671,0,2020-01-17T17:00:00.000Z,1.71
20200117,17,25000,24577,550,2020-01-17T18:00:00.000Z,1.35
20200117,18,24900,24775,950,2020-01-17T19:00:00.000Z,1.06
20200117,19,24800,24299,500,2020-01-17T20:00:00.000Z,1.12
20200117,20,24600,23996,400,2020-01-17T21:00:00.000Z,1.39
20200117,21,23900,23291,863,2020-01-17T22:00:00.000Z,1.85
20200117,22,22400,21823,0,2020-01-17T23:00:00.000Z,2.45
20200117,23,21000,20380,288,2020-01-18T00:00:00.000Z,2.07
20200117,24,19600,19301,888,2020-01-18T01:00:00.000Z,1.63
20200118,1,18000,18258,288,2020-01-18T02:00:00.000Z,1.32
20200118,2,17400,17606,0,2020-01-18T03:00:00.000Z,0.84
20200118,3,16900,17169,525,2020-01-18T04:00:00.000Z,0.86
20200118,4,16900,17116,925,2020-01-18T05:00:00.000Z,1.36
20200118,5,16900,17164,750,2020-01-18T06:00:00.000Z,1.69
20200118,6,17100,17304,325,2020-01-18T07:00:00.000Z,2.08
20200118,7,18400,18197,500,2020-01-18T08:00:00.000Z,2.29
20200118,8,19100,19210,438,2020-01-18T09:00:00.000Z,2.71
20200118,9,20400,20182,25,2020-01-18T10:00:00.000Z,2.94
20200118,10,21100,21051,513,2020-01-18T11:00:00.000Z,3.69
20200118,11,21400,21545,775,2020-01-18T12:00:00.000Z,3.94
20200118,12,21600,21672,238,2020-01-18T13:00:00.000Z,4.25
20200118,13,21600,21570,650,2020-01-18T14:00:00.000Z,4.49
20200118,14,21500,21392,638,2020-01-18T15:00:00.000Z,4.75
20200118,15,20900,20782,850,2020-01-18T16:00:00.000Z,4.3
20200118,16,20800,20663,0,2020-01-18T17:00:00.000Z,4.09
20200118,17,22000,21289,863,2020-01-18T18:00:00.000Z,3.93
20200118,18,21900,21389,175,2020-01-18T19:00:00.000Z,3.72
20200118,19,21700,21204,413,2020-01-18T20:00:00.000Z,3.41
20200118,20,21400,20972,888,2020-01-18T21:00:00.000Z,3.01
20200118,21,20900,20345,850,2020-01-18T22:00:00.000Z,2.54
20200118,22,19700,19304,688,2020-01-18T23:00:00.000Z,2.37
20200118,23,18700,18259,225,2020-01-19T00:00:00.000Z,1.99
20200118,24,17500,17132,213,2020-01-19T01:00:00.000Z,1.77
20200119,1,16300,16188,750,2020-01-19T02:00:00.000Z,1.32
20200119,2,15600,15482,538,2020-01-19T03:00:00.000Z,0.96
20200119,3,15200,15024,450,2020-01-19T04:00:00.000Z,0.57
20200119,4,15100,14901,263,2020-01-19T05:00:00.000Z,0.31
20200119,5,15200,14931,138,2020-01-19T06:00:00.000Z,0.2
20200119,6,15500,15111,38,2020-01-19T07:00:00.000Z,0.38
20200119,7,16000,15686,638,2020-01-19T08:00:00.000Z,0.2
20200119,8,16200,15853,663,2020-01-19T09:00:00.000Z,0.61
20200119,9,17600,16492,500,2020-01-19T10:00:00.000Z,1.69
20200119,10,18500,17261,975,2020-01-19T11:00:00.000Z,2.63
20200119,11,18800,17964,650,2020-01-19T12:00:00.000Z,3.61
20200119,12,18800,18282,875,2020-01-19T13:00:00.000Z,3.87
20200119,13,18900,18423,750,2020-01-19T14:00:00.000Z,4.04
20200119,14,19000,18537,125,2020-01-19T15:00:00.000Z,3.78
20200119,15,18800,18262,875,2020-01-19T16:00:00.000Z,3.24
20200119,16,18700,17997,463,2020-01-19T17:00:00.000Z,2.56
20200119,17,20200,18851,913,2020-01-19T18:00:00.000Z,2.1
20200119,18,20300,19423,163,2020-01-19T19:00:00.000Z,1.66
20200119,19,20400,19659,563,2020-01-19T20:00:00.000Z,1.66
20200119,20,20500,19689,300,2020-01-19T21:00:00.000Z,1.95
20200119,21,20200,19360,288,2020-01-19T22:00:00.000Z,1.37
20200119,22,19300,18515,475,2020-01-19T23:00:00.000Z,2.28
20200119,23,18600,17755,363,2020-01-20T00:00:00.000Z,2.04
20200119,24,17600,16862,163,2020-01-20T01:00:00.000Z,2.19
20200120,1,16500,16022,200,2020-01-20T02:00:00.000Z,2.16
20200120,2,16100,15500,638,2020-01-20T03:00:00.000Z,1.72
20200120,3,15900,15258,450,2020-01-20T04:00:00.000Z,1.72
20200120,4,16100,15332,963,2020-01-20T05:00:00.000Z,1.63
